,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
187,A-2716787,2,2016-02-15 11:21:10,2016-02-15 17:21:10,41.67487,-83.57266,41.67274,-83.57252,0.147,At I-475/Exit 204 - Accident.,,I-75 N,R,Toledo,Lucas,OH,43610,US,US/Eastern,KDUH,2016-02-15 11:14:00,24.3,17.3,93.0,29.97,5.0,SSW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
188,A-2716788,2,2016-02-15 12:26:40,2016-02-15 18:26:40,41.47376,-81.86113,41.4696,-81.81106,2.608,Between OH-2/OH-254/Detroit Rd/Exit 161 and McKinley Ave/Exit 164 - Accident.,,Northwest Fwy W,R,Rocky River,Cuyahoga,OH,44116,US,US/Eastern,KCLE,2016-02-15 12:51:00,30.0,20.5,82.0,29.99,10.0,South,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
189,A-2716789,3,2016-02-15 13:03:46,2016-02-15 19:03:46,38.33465,-85.75389,38.31053,-85.75245,1.668,At US-31/IN-131/Exit 4 - Accident.,,I-65 S,R,Clarksville,Clark,IN,47129,US,US/Eastern,KLOU,2016-02-15 12:53:00,37.0,33.3,93.0,29.94,5.0,South,4.6,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
190,A-2716790,2,2016-02-15 14:07:41,2016-02-15 20:07:41,39.14014,-84.53495,39.12338,-84.53557,1.158,Between US-52/Hopple St/Exit 3 and Western Hills Viad/Exit 2 - Accident.,,I-75 S,R,Cincinnati,Hamilton,OH,45225,US,US/Eastern,KLUK,2016-02-15 13:53:00,35.1,30.1,92.0,29.94,2.0,South,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
191,A-2716791,3,2016-02-15 14:48:00,2016-02-15 20:48:00,41.80143,-85.34888,41.81755,-85.32291,1.74,At Burr Oak Rd - Accident.,31081.0, E Chicago Rd,R,Sturgis,Saint Joseph,MI,49091-9547,US,US/Eastern,KIRS,2016-02-15 14:55:00,25.7,18.0,89.0,29.84,4.0,South,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
192,A-2716792,3,2016-02-15 14:48:00,2016-02-15 20:48:00,41.81755,-85.32291,41.80143,-85.34888,1.74,At Burr Oak Rd - Accident.,32634.0, E Chicago Rd,L,Burr Oak,Saint Joseph,MI,49030-9604,US,US/Eastern,KIRS,2016-02-15 14:55:00,25.7,18.0,89.0,29.84,4.0,South,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
193,A-2716793,2,2016-02-15 16:21:40,2016-02-15 22:21:40,41.35761,-81.81988,41.35535,-81.81927,0.159,At US-42/Exit 234 - Accident.,,I-71 S,R,Cleveland,Cuyahoga,OH,44130,US,US/Eastern,KCLE,2016-02-15 16:51:00,33.1,27.7,82.0,29.96,7.0,South,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
194,A-2716794,2,2016-02-15 16:38:32,2016-02-15 22:38:32,39.34392,-84.39043,39.34107,-84.39895,0.496,At Cin-Day Rd/Exit 21 - Accident.,,I-75 S,R,West Chester,Butler,OH,45069,US,US/Eastern,KHAO,2016-02-15 16:51:00,35.6,,87.0,29.86,0.8,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
195,A-2716795,2,2016-02-15 19:02:45,2016-02-16 01:02:45,39.816154,-83.180105,39.825024,-83.151338,1.645,At US-62/OH-3/Exit 94 - Accident.,,I-71 N,R,Orient,Franklin,OH,43146,US,US/Eastern,KTZR,2016-02-15 18:55:00,33.1,,100.0,29.86,1.8,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
196,A-2716796,4,2016-02-15 20:46:40,2016-02-16 02:46:40,38.824929,-85.474495,38.82415,-85.63794,8.798,Closed between US-421 and IN-3 - Road closed due to accident.,4722.0, W State Road 250,R,Madison,Jefferson,IN,47250,US,US/Eastern,KLOU,2016-02-15 20:53:00,37.0,34.5,96.0,29.85,1.5,NNW,3.5,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
197,A-2716797,4,2016-02-15 20:46:40,2016-02-16 02:46:40,38.82415,-85.63794,38.824929,-85.474495,8.798,Closed between IN-3 and US-421 - Road closed due to accident.,1410.0, W State Highway 250,R,Deputy,Jefferson,IN,47230-9365,US,US/Eastern,KBAK,2016-02-15 20:59:00,32.0,,100.0,29.83,3.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
198,A-2716798,4,2016-02-15 23:04:19,2016-02-16 05:04:19,40.593244,-85.150017,40.600487,-85.150502,0.501,Closed between IN-18 and IN-218 - Road closed due to accident.,10233.0, S State Road 1,R,Keystone,Wells,IN,46759-9758,US,US/Eastern,KMZZ,2016-02-15 22:55:00,29.8,,73.0,29.82,7.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
199,A-2716799,4,2016-02-15 23:04:19,2016-02-16 05:04:19,40.600487,-85.150502,40.593244,-85.150017,0.501,Closed between IN-218 and IN-18 - Road closed due to accident.,9797.0, S State Road 1,R,Keystone,Wells,IN,46759-9773,US,US/Eastern,KMZZ,2016-02-15 22:55:00,29.8,,73.0,29.82,7.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
